timestamp,city,hour,day,month,day_of_week,is_weekend,temperature,humidity,pressure,wind_speed,wind_deg,clouds,pm10,no2,o3,co,so2,nh3,pm2_5,target_aqi
2026-08-01T13:08:05.174682,Ghotki,13,1,8,5,1,41.76,26,994,6.16,23,49,51.45,1.92,99.05,320.55,2.97,3.32,30.45,90
2026-08-01T14:56:07.510765,Ghotki,14,1,8,5,1,39.69,30,994,4.52,101,19,36.74,2.81,92.65,345.3,2.3,3.04,16.2,60
2026-08-01T15:58:55.235599,Ghotki,15,1,8,5,1,38.71,33,995,5.14,125,21,40.36,2.69,87.27,342.57,2.04,3.12,16.6,60
2026-08-01T17:06:10.826965,Ghotki,17,1,8,5,1,38.32,34,996,4.84,122,18,43.47,2.51,83.34,337.34,1.78,3.19,17.02,61
2026-08-01T19:01:38.652797,Ghotki,19,1,8,5,1,36.84,37,997,2.89,135,0,46.32,2.32,72.88,303.01,1.29,3.27,17.81,63
2026-08-01T20:44:12.147482,Ghotki,20,1,8,5,1,35.45,41,996,2.61,127,0,55.35,2.67,61.01,280.31,0.97,3.22,21.24,70
2026-08-01T21:51:46.715676,Ghotki,21,1,8,5,1,35.31,41,996,2.08,192,1,59.61,3.0,54.12,275.59,0.83,3.19,23.1,74
2026-08-01T22:54:01.730510,Ghotki,22,1,8,5,1,34.99,43,997,1.57,294,1,63.25,3.47,46.86,276.88,0.68,3.28,24.83,78
2026-08-01T23:53:05.239779,Ghotki,23,1,8,5,1,34.42,44,997,2.9,335,2,67.81,3.88,40.98,280.89,0.57,3.35,26.51,81
2026-08-02T02:21:04.553112,Ghotki,2,2,8,6,1,33.77,49,999,4.68,15,6,81.26,4.14,33.01,295.2,0.51,3.36,29.36,87
2026-08-02T05:52:06.148911,Ghotki,5,2,8,6,1,40.67,31,999,3.29,52,6,126.9,1.47,65.3,280.35,0.59,2.12,37.0,105
2026-08-02T08:14:15.719237,Ghotki,8,2,8,6,1,42.75,27,997,4.34,18,20,114.79,1.53,68.31,288.49,0.71,2.02,39.54,111
2026-08-02T10:36:29.478510,Ghotki,10,2,8,6,1,43.99,24,994,5.9,12,34,91.62,1.2,72.01,270.82,0.44,1.8,38.27,108
2026-08-02T11:58:22.088953,Ghotki,11,2,8,6,1,42.31,25,995,4.72,35,60,79.64,1.08,76.82,258.58,0.36,1.74,34.64,98
2026-08-02T13:35:42.753514,Ghotki,13,2,8,6,1,41.55,27,995,4.98,87,100,55.41,1.42,85.41,304.58,0.36,2.03,27.13,83
2026-08-02T14:58:19.322843,Ghotki,14,2,8,6,1,33.83,54,996,10.39,170,100,59.88,1.85,77.39,289.07,0.38,2.36,27.56,84
2026-08-02T16:02:44.482503,Ghotki,16,2,8,6,1,33.76,54,997,9.43,200,100,70.39,2.08,70.39,265.78,0.37,2.5,29.1,87
2026-08-02T17:57:54.328554,Ghotki,17,2,8,6,1,32.07,60,998,6.7,216,100,105.57,2.23,59.99,217.86,0.38,2.43,34.39,98
2026-08-02T19:14:20.589600,Ghotki,19,2,8,6,1,31.39,60,999,6.41,218,100,124.97,2.26,55.13,192.68,0.45,2.26,36.81,104
2026-08-02T20:49:02.410086,Ghotki,20,2,8,6,1,29.8,63,998,5.6,223,100,154.89,2.46,46.68,165.52,0.65,1.94,40.43,500
2026-08-02T21:51:03.162320,Ghotki,21,2,8,6,1,30.32,62,998,4.5,211,100,161.82,2.59,42.49,157.36,0.72,1.79,40.76,114
2026-08-02T22:51:23.874331,Ghotki,22,2,8,6,1,30.45,63,998,2.76,246,100,165.61,2.75,38.75,153.06,0.75,1.72,40.74,114
2026-08-02T23:54:18.140033,Ghotki,23,2,8,6,1,30.79,61,998,1.52,252,100,167.92,2.87,35.74,149.44,0.73,1.67,40.46,113
2026-08-03T02:23:23.649650,Ghotki,2,3,8,0,0,31.31,60,1000,2.22,218,100,171.83,2.91,31.38,147.3,0.67,1.71,39.74,111
2026-08-03T06:17:11.335748,Ghotki,6,3,8,0,0,34.83,48,1000,2.93,203,88,187.63,1.01,58.01,146.23,0.96,1.5,45.44,125
2026-08-03T10:38:20.089801,Ghotki,10,3,8,0,0,34.35,47,999,3.3,212,100,153.62,0.38,78.3,138.74,1.0,0.2,39.9,112
2026-08-03T13:36:49.347788,Ghotki,13,3,8,0,0,35.07,44,998,6.98,188,100,181.53,1.87,63.6,149.41,1.6,0.94,41.72,116
2026-08-03T16:19:29.899129,Ghotki,16,3,8,0,0,32.96,49,999,5.67,188,81,193.61,2.33,59.72,150.21,1.82,1.37,45.29,125
2026-08-03T18:47:08.078051,Ghotki,18,3,8,0,0,33.74,45,1000,5.71,191,100,168.97,2.39,48.9,144.72,1.67,1.32,41.19,115
2026-08-03T20:23:47.166791,Ghotki,20,3,8,0,0,33.22,49,999,5.36,198,79,152.27,2.58,42.99,143.33,1.48,1.38,37.91,107
2026-08-03T22:04:04.542200,Ghotki,22,3,8,0,0,31.94,55,999,5.07,191,89,122.35,3.0,33.94,143.22,1.26,1.37,31.73,92
2026-08-04T00:04:12.297451,Ghotki,0,4,8,1,0,31.0,59,1000,3.72,183,61,101.76,3.25,29.33,143.26,1.19,1.17,27.61,84
2026-08-04T04:09:13.848221,Ghotki,4,4,8,1,0,33.87,49,1002,3.79,179,67,95.16,2.22,31.52,143.99,1.19,1.17,25.37,79
2026-08-04T07:02:42.114502,Ghotki,7,4,8,1,0,38.74,36,1000,4.24,167,25,115.99,0.84,58.83,126.04,1.53,0.42,32.28,93
2026-08-04T07:31:25.339523,Ghotki,7,4,8,1,0,40.21,32,1000,4.29,175,22,126.74,0.65,64.24,118.04,1.65,0.08,35.54,101
2026-08-04T10:27:01.494575,Ghotki,10,4,8,1,0,41.81,29,998,5.18,183,55,134.89,0.5,70.25,113.31,1.49,0.03,37.23,105
2026-08-04T12:53:12.358649,Ghotki,12,4,8,1,0,39.14,34,997,5.69,164,2,146.62,0.81,75.88,116.53,1.41,0.2,37.49,106
2026-08-04T15:15:35.381314,Ghotki,15,4,8,1,0,36.66,40,998,6.42,161,2,142.72,1.28,90.29,144.49,2.2,0.64,40.34,113
2026-08-04T17:28:44.530497,Ghotki,17,4,8,1,0,35.35,44,999,6.35,170,2,130.76,1.6,92.8,161.47,3.06,0.95,38.77,109
2026-08-04T19:17:55.924091,Ghotki,19,4,8,1,0,34.41,48,999,4.99,164,5,115.76,2.11,71.6,167.42,3.08,1.08,32.79,95
2026-08-04T21:01:53.860553,Ghotki,21,4,8,1,0,32.94,55,998,4.99,194,6,107.03,2.89,48.92,165.68,2.54,1.05,28.16,85
2026-08-04T22:52:17.000244,Ghotki,22,4,8,1,0,31.51,59,998,5.48,172,5,104.5,3.3,37.14,158.7,2.14,0.93,26.86,82
2026-08-04T23:54:28.015823,Ghotki,23,4,8,1,0,30.63,61,998,4.57,182,7,104.59,3.37,34.24,155.46,2.02,0.86,26.85,82
2026-08-05T01:30:28.998329,Ghotki,1,5,8,2,0,30.82,60,999,5.04,188,2,105.5,3.21,30.92,149.79,1.81,0.88,26.59,81
2026-08-05T04:55:10.989582,Ghotki,4,5,8,2,0,36.13,42,999,5.0,182,4,113.74,1.55,44.49,141.3,1.72,1.06,28.06,85
2026-08-05T07:32:06.360998,Ghotki,7,5,8,2,0,39.11,33,998,5.12,183,100,148.41,0.6,70.51,117.22,3.06,0.02,37.37,106
2026-08-05T10:24:34.368324,Ghotki,10,5,8,2,0,41.11,29,995,5.44,186,100,164.86,0.52,80.36,119.35,2.78,0.09,41.08,115
2026-08-05T12:46:58.154648,Ghotki,12,5,8,2,0,40.77,28,994,5.3,168,100,201.53,0.9,95.83,135.42,3.26,0.21,47.19,130
2026-08-05T15:07:46.024883,Ghotki,15,5,8,2,0,37.85,34,995,6.65,172,100,217.12,1.56,95.39,148.89,3.49,0.61,49.99,137
2026-08-05T17:19:06.583154,Ghotki,17,5,8,2,0,36.62,39,996,7.16,172,100,188.84,2.08,78.24,157.42,4.01,0.82,44.44,123
2026-08-05T19:13:42.664586,Ghotki,19,5,8,2,0,34.19,49,996,7.38,190,53,184.73,2.63,54.65,152.36,2.88,0.94,41.13,116
2026-08-05T20:56:46.006605,Ghotki,20,5,8,2,0,32.45,54,996,6.04,184,28,166.28,2.93,42.01,145.42,2.11,0.99,37.44,107
2026-08-05T22:07:30.479408,Ghotki,22,5,8,2,0,31.73,57,995,6.04,182,33,153.03,2.92,38.56,141.55,1.87,0.98,35.19,100
2026-08-05T23:48:28.641322,Ghotki,23,5,8,2,0,30.18,63,996,5.57,167,40,134.71,2.84,34.95,136.31,1.59,0.98,32.52,94
2026-08-06T01:28:06.351925,Ghotki,1,6,8,3,0,29.71,66,997,4.94,168,2,131.56,2.79,33.74,133.23,1.54,0.97,32.0,93
2026-08-06T04:55:32.242226,Ghotki,4,6,8,3,0,35.36,44,997,5.46,169,61,152.77,1.52,46.59,129.26,1.86,0.89,34.91,99
2026-08-06T07:33:13.324853,Ghotki,7,6,8,3,0,39.47,33,997,5.27,174,74,192.28,0.66,76.74,116.55,3.07,0.19,44.14,122
2026-08-06T10:27:19.729043,Ghotki,10,6,8,3,0,42.52,26,994,4.59,170,30,208.27,0.53,87.27,117.91,3.11,0.06,47.66,131
2026-08-06T12:50:29.084273,Ghotki,12,6,8,3,0,41.53,26,993,5.09,162,58,243.75,0.72,96.49,124.15,2.96,0.15,53.24,145
2026-08-06T23:49:28.510645,Ghotki,23,6,8,3,0,29.92,62,997,5.07,170,13,125.47,3.33,31.37,142.93,1.78,1.03,30.79,90
2026-08-07T02:05:38.491700,Ghotki,2,7,8,4,0,29.96,63,999,4.67,162,1,122.33,3.28,29.42,143.84,1.72,1.11,30.49,90
2026-08-07T04:47:27.472700,Ghotki,4,7,8,4,0,35.68,41,999,4.36,156,1,141.81,1.39,46.61,132.34,1.9,0.72,32.46,94
2026-08-07T06:04:10.801919,Ghotki,6,7,8,4,0,37.99,35,999,4.09,157,15,148.41,0.97,57.26,129.29,1.85,0.7,34.93,99
2026-08-07T08:06:02.555633,Ghotki,8,7,8,4,0,41.0,28,997,3.78,150,15,206.28,0.5,72.17,116.46,1.94,0.26,43.34,126
2026-08-07T09:50:34.147438,Ghotki,9,7,8,4,0,42.71,24,995,4.31,145,8,237.18,0.38,78.97,113.73,1.63,0.15,48.85,142
2026-08-07T10:42:08.834262,Ghotki,10,7,8,4,0,43.0,23,995,4.98,146,14,261.94,0.36,80.32,111.29,1.45,0.14,52.17,154
2026-08-07T11:37:44.847057,Ghotki,11,7,8,4,0,42.45,24,995,5.63,151,18,272.13,0.4,81.25,110.18,1.35,0.16,53.88,159
2026-08-07T12:39:17.057324,Ghotki,12,7,8,4,0,41.07,26,995,5.85,156,97,278.75,0.63,80.72,114.14,1.33,0.36,55.85,163
2026-08-07T14:04:47.218282,Ghotki,14,7,8,4,0,39.47,28,995,6.1,161,93,251.37,1.43,71.96,133.24,1.69,1.11,53.36,149
2026-08-07T15:43:48.318878,Ghotki,15,7,8,4,0,37.36,32,996,6.63,172,95,228.31,2.25,72.8,161.02,2.41,1.87,53.86,146
2026-08-07T16:41:24.026784,Ghotki,16,7,8,4,0,36.94,33,997,5.62,174,94,207.57,2.43,77.36,170.61,3.21,1.87,53.03,144
2026-08-07T17:39:54.970348,Ghotki,17,7,8,4,0,36.45,34,997,5.2,176,92,178.76,2.54,77.76,175.21,4.04,1.7,49.29,135
2026-08-07T18:39:14.710888,Ghotki,18,7,8,4,0,35.1,37,998,4.04,170,94,149.08,2.57,69.44,168.12,4.14,1.3,42.27,118
2026-08-07T19:43:51.776866,Ghotki,19,7,8,4,0,34.73,39,998,4.12,173,98,134.7,2.9,57.82,165.67,3.54,1.22,37.9,107
2026-08-07T20:29:18.060015,Ghotki,20,7,8,4,0,34.73,39,998,4.12,173,98,134.7,2.9,57.82,165.67,3.54,1.22,37.9,107
2026-08-07T21:28:23.058535,Ghotki,21,7,8,4,0,34.4,40,997,3.81,153,100,131.78,3.15,48.93,162.17,2.87,1.22,35.56,101
2026-08-07T22:24:55.661178,Ghotki,22,7,8,4,0,33.6,45,997,2.91,172,100,131.98,3.24,42.65,156.81,2.3,1.23,34.06,97
2026-08-07T23:24:29.980238,Ghotki,23,7,8,4,0,32.78,50,997,3.04,207,98,133.94,3.33,38.48,153.86,1.95,1.25,33.47,96
2026-08-08T00:51:15.292852,Ghotki,0,8,8,5,1,31.52,56,999,4.13,175,3,134.37,3.55,31.44,149.63,1.73,1.18,32.85,95
2026-08-08T02:49:26.910019,Ghotki,2,8,8,5,1,33.38,50,1000,4.62,171,4,135.12,3.14,27.78,149.44,1.73,1.2,32.88,95
2026-08-08T04:04:04.549995,Ghotki,4,8,8,5,1,35.3,44,1000,4.29,172,3,136.89,2.31,31.58,145.33,1.73,1.04,33.0,95
2026-08-08T05:34:49.614655,Ghotki,5,8,8,5,1,36.97,39,1001,4.01,169,2,143.7,1.14,55.86,135.74,1.63,0.88,37.35,106
2026-08-08T06:33:50.683431,Ghotki,6,8,8,5,1,39.94,32,1000,4.09,162,61,199.91,0.56,70.66,114.92,1.84,0.1,44.63,123
2026-08-08T07:39:58.079083,Ghotki,7,8,8,5,1,41.14,29,999,4.05,162,76,225.35,0.35,76.62,110.11,1.58,0.0,49.02,136
2026-08-08T08:27:36.437446,Ghotki,8,8,8,5,1,41.14,29,999,4.05,162,76,225.35,0.35,76.62,110.11,1.58,0.0,49.02,136
2026-08-08T09:27:13.627058,Ghotki,9,8,8,5,1,42.07,27,998,4.44,161,53,227.71,0.29,77.68,109.09,1.46,0.0,50.21,137
2026-08-08T10:20:55.541322,Ghotki,10,8,8,5,1,42.61,25,997,4.85,161,45,226.87,0.31,78.1,110.84,1.41,0.02,51.22,140
2026-08-08T11:19:50.231025,Ghotki,11,8,8,5,1,42.5,25,997,5.72,161,42,216.7,0.4,76.39,112.64,1.35,0.16,50.78,139
2026-08-08T12:25:15.159445,Ghotki,12,8,8,5,1,41.76,26,997,6.77,162,69,203.56,0.52,75.61,114.52,1.29,0.3,49.44,135
2026-08-08T13:37:52.809508,Ghotki,13,8,8,5,1,39.35,30,997,5.37,165,91,203.97,0.76,78.14,115.93,1.7,0.12,46.98,129
2026-08-08T14:22:32.327543,Ghotki,14,8,8,5,1,39.35,30,997,5.37,165,91,203.97,0.76,78.14,115.93,1.7,0.12,46.98,129
2026-08-08T15:19:22.771695,Ghotki,15,8,8,5,1,38.16,32,998,5.37,154,68,201.66,0.93,79.95,121.73,2.1,0.26,47.62,131
2026-08-08T16:19:52.977097,Ghotki,16,8,8,5,1,36.6,36,999,4.66,155,57,196.84,1.06,83.46,127.84,2.66,0.38,48.38,133
2026-08-08T17:20:29.636832,Ghotki,17,8,8,5,1,37.03,35,999,5.0,170,48,187.54,1.23,87.81,137.07,3.48,0.53,48.76,134
2026-08-08T18:21:55.179911,Ghotki,18,8,8,5,1,36.76,35,999,4.9,183,48,169.2,1.48,88.71,147.8,4.39,0.67,46.96,129
2026-08-08T19:21:17.282795,Ghotki,19,8,8,5,1,35.62,39,1000,4.91,198,93,147.02,1.83,81.36,155.57,4.82,0.81,42.64,119
2026-08-08T20:17:00.028961,Ghotki,20,8,8,5,1,35.14,40,999,4.25,204,87,133.19,2.25,69.99,161.77,4.64,0.98,38.84,109
2026-08-08T21:20:01.980181,Ghotki,21,8,8,5,1,34.72,41,999,3.39,204,62,125.68,2.63,57.9,163.06,4.03,1.11,35.72,102
2026-08-08T22:17:19.046332,Ghotki,22,8,8,5,1,34.42,43,999,3.38,197,68,120.75,2.89,47.16,159.71,3.22,1.2,33.17,95
2026-08-08T23:17:57.550175,Ghotki,23,8,8,5,1,33.66,47,999,3.39,196,57,118.56,3.08,39.15,155.79,2.53,1.27,31.58,92
2026-08-09T00:53:25.063272,Ghotki,0,9,8,6,1,32.44,55,1000,2.77,177,92,116.34,3.25,29.81,145.98,1.72,1.29,29.54,88
2026-08-09T02:57:09.867125,Ghotki,2,9,8,6,1,34.48,49,1001,3.59,172,58,117.22,2.69,28.02,142.25,1.43,1.27,28.62,86
2026-08-09T04:14:28.291526,Ghotki,4,9,8,6,1,36.26,43,1001,3.6,170,64,118.31,2.0,33.13,139.01,1.38,1.16,28.47,85
2026-08-09T05:40:25.262804,Ghotki,5,9,8,6,1,39.75,32,1001,3.93,179,49,121.11,1.02,56.98,134.81,1.31,1.04,32.53,94
2026-08-09T06:37:22.556807,Ghotki,6,9,8,6,1,41.08,29,1000,4.64,180,15,140.58,0.41,73.44,116.93,1.05,0.17,36.37,103
2026-08-09T07:44:33.268076,Ghotki,7,9,8,6,1,41.98,27,1000,4.66,183,14,145.09,0.27,77.56,114.07,0.93,0.0,38.15,108
2026-08-09T08:29:51.076304,Ghotki,8,9,8,6,1,41.98,27,1000,4.66,183,14,145.09,0.27,77.56,114.07,0.93,0.0,38.15,108
2026-08-09T09:28:58.158597,Ghotki,9,9,8,6,1,42.75,25,999,4.66,188,12,144.62,0.25,78.0,113.74,0.93,0.0,38.52,108
2026-08-09T10:22:21.540994,Ghotki,10,9,8,6,1,43.33,24,998,5.26,193,12,145.48,0.25,78.57,115.0,0.94,0.0,39.17,110
2026-08-09T11:19:55.457352,Ghotki,11,9,8,6,1,43.29,23,997,5.96,193,12,143.51,0.27,78.0,115.47,0.93,0.0,39.07,110
2026-08-09T12:27:43.819085,Ghotki,12,9,8,6,1,42.86,24,997,5.73,184,22,141.79,0.32,77.78,116.18,0.96,0.0,38.87,109
2026-08-09T13:40:55.641961,Ghotki,13,9,8,6,1,40.14,28,997,5.41,176,10,144.3,0.54,79.32,120.97,1.15,0.06,40.67,114
2026-08-09T14:24:16.795821,Ghotki,14,9,8,6,1,40.14,28,997,5.41,176,10,144.3,0.54,79.32,120.97,1.15,0.06,40.67,114
2026-08-09T15:20:53.137637,Ghotki,15,9,8,6,1,38.46,32,998,3.48,162,12,140.29,0.7,83.83,126.73,1.74,0.17,41.17,115
2026-08-09T16:21:45.694333,Ghotki,16,9,8,6,1,38.28,33,999,3.05,151,13,135.13,0.94,91.37,135.03,2.77,0.28,41.93,117
2026-08-09T17:21:07.834530,Ghotki,17,9,8,6,1,37.92,34,999,4.24,184,12,132.05,1.23,97.37,147.53,3.8,0.45,43.09,120
2026-08-09T18:24:12.665305,Ghotki,18,9,8,6,1,35.97,40,1000,4.55,187,9,128.38,1.5,95.65,157.25,4.22,0.65,42.94,119
2026-08-09T19:24:23.372446,Ghotki,19,9,8,6,1,35.78,40,999,4.5,193,7,122.37,1.72,84.04,158.78,3.73,0.82,40.39,113
2026-08-09T20:19:27.891200,Ghotki,20,9,8,6,1,35.55,40,999,4.7,205,7,117.71,1.93,69.39,155.62,2.88,0.97,37.25,105
2026-08-09T21:21:36.532165,Ghotki,21,9,8,6,1,34.28,46,998,5.61,220,7,113.45,2.08,55.91,148.53,2.05,1.08,34.1,97
2026-08-09T22:19:15.573818,Ghotki,22,9,8,6,1,33.25,50,998,4.8,217,7,108.7,2.15,45.31,139.13,1.4,1.16,31.23,91
2026-08-09T23:20:22.047874,Ghotki,23,9,8,6,1,32.99,51,998,4.11,205,7,104.75,2.21,38.35,132.06,1.0,1.25,29.21,87
2026-08-10T00:55:52.102326,Ghotki,0,10,8,0,0,32.03,53,999,3.62,190,16,98.92,2.18,32.01,121.58,0.71,1.27,26.52,81
2026-08-10T03:07:31.950069,Ghotki,3,10,8,0,0,34.17,46,1001,4.74,198,12,100.18,1.88,31.17,121.91,0.99,1.32,25.88,80
2026-08-10T05:16:04.132780,Ghotki,5,10,8,0,0,38.62,34,1000,4.65,195,11,106.68,1.21,42.85,120.99,1.55,0.98,27.36,83
2026-08-10T07:09:31.448944,Ghotki,7,10,8,0,0,40.59,29,999,2.72,205,10,138.03,0.56,69.74,104.78,2.93,0.15,33.47,96
2026-08-10T09:06:53.375217,Ghotki,9,10,8,0,0,43.06,22,996,1.62,194,8,146.76,0.32,81.01,98.32,1.99,0.04,34.29,98
2026-08-10T10:57:28.191928,Ghotki,10,10,8,0,0,44.07,20,994,1.17,157,6,145.29,0.28,88.04,98.18,1.52,0.01,33.71,96
2026-08-10T11:44:01.748975,Ghotki,11,10,8,0,0,44.34,19,994,1.27,131,5,142.67,0.33,89.74,100.09,1.48,0.06,33.41,96
2026-08-10T12:43:32.533514,Ghotki,12,10,8,0,0,43.58,19,994,3.49,150,5,139.47,0.47,91.15,105.77,1.58,0.14,33.72,96
